v_p95_global,v_p99_global,entropy_global,coh_global,v_p95_roi,v_p99_roi,entropy_roi,coh_roi,people_count,bbox_area_ratio,dv_p95,dentropy,dcoh,split,video_path,window_idx,t_start_sec,t_end_sec
0.7264727663993835,1.1783982968330384,3.1725295066833494,0.5603833866119384,0.8453441190719605,1.2571109819412232,2.9694165134429933,0.6361071467399597,11.96,0.4149613150571202,0.11699812889099115,-0.1251660728454591,0.042723946571350035,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",15,7.24,8.24
1.231445722579956,2.131988756656647,3.308939552307129,0.4644371494650841,1.5356094336509705,2.4687139439582824,3.199979152679443,0.5152206921577454,11.52,0.4154127356185273,0.5049729561805725,0.13641004562377956,-0.09594623714685435,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",16,7.72,8.72
1.8765519404411315,2.8183154916763304,3.3826515674591064,0.34118039809167383,2.2136228132247924,3.141200485229492,3.2657501888275147,0.4725434994697571,11.64,0.46196408364120756,0.6451062178611755,0.07371201515197745,-0.12325675137341024,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",17,8.2,9.2
1.6633443188667298,2.0880562448501587,3.327847480773926,0.2253392305597663,1.805413272380829,2.1610207319259644,3.218013324737549,0.5432075154781342,12.32,0.4679015801233981,-0.21320762157440165,-0.054804086685180664,-0.11584116753190754,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",18,8.68,9.68
0.9654974961280822,1.3330863976478577,3.2567944526672363,0.2089194418117404,1.083129951953888,1.3897453904151917,3.2021857357025145,0.6015990626811981,13.4,0.41197384510226365,-0.6978468227386476,-0.07105302810668945,-0.016419788748025882,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",19,9.16,10.16
0.7013629412651062,1.0149534296989442,3.3338755226135253,0.3582699120789766,0.8195214915275574,1.091853814125061,3.2872497177124025,0.5481132292747497,13.56,0.39911529397194107,-0.264134554862976,0.07708106994628894,0.14935047026723622,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",20,9.64,10.64
0.7358996152877808,1.2440390515327453,3.4615627479553224,0.3101899006962776,0.8616774725914002,1.3119977116584778,3.4265150833129883,0.32230835922062395,13.52,0.4300789312056212,0.034536674022674574,0.1276872253417971,-0.04808001138269902,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",21,10.12,11.12
0.8599581623077392,1.6284779191017151,3.4650329971313476,0.16774658590555191,1.070787489414215,1.6797999715805054,3.385841341018677,0.20241233624517918,13.04,0.4377341534829967,0.12405854701995844,0.0034702491760252308,-0.1424433147907257,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",22,10.6,11.6
1.0633280563354492,1.787197277545929,3.4283526229858396,0.16098108112812043,1.327473876476288,1.881138458251953,3.3365262603759764,0.2617493638396263,10.4,0.4259620281250892,0.20336989402771,-0.036680374145507955,-0.006765504777431486,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",23,11.08,12.08
0.9869346189498901,1.5506114268302917,3.481927614212036,0.16373908266425133,1.2498480319976806,1.7119357442855836,3.3878300762176514,0.2846931993961334,8.28,0.3838486576746197,-0.07639343738555915,0.05357499122619647,0.0027580015361308996,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",24,11.56,12.56
0.7571753525733947,1.3425423550605773,3.534501667022705,0.18734121903777123,1.0563492751121522,1.5746775007247924,3.329355926513672,0.35940146625041963,8.64,0.34347441604116397,-0.22975926637649535,0.05257405281066907,0.023602136373519905,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",25,12.04,13.04
0.7250059413909912,1.146463177204132,3.379463872909546,0.3144528132677078,0.9636735725402832,1.3691814279556274,3.08925630569458,0.503473447561264,8.96,0.3084774382263934,-0.03216941118240357,-0.15503779411315932,0.12711159422993656,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",26,12.52,13.52
0.6407283562421798,1.1387610375881194,3.2444195556640625,0.35534674286842344,0.9541029000282287,1.1483589446544646,2.984238338470459,0.43452428877353666,9.76,0.24190185517959367,-0.08427758514881134,-0.13504431724548338,0.04089392960071564,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",27,13.0,14.0
0.3900014990568161,0.8109744900465011,3.254342279434204,0.3740250480175018,0.645140814781189,0.7335893160104752,2.883173370361328,0.47322894632816315,9.92,0.17727008559127738,-0.25072685718536375,0.009922723770141584,0.018678305149078367,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",28,13.48,14.48
0.1655456855893135,0.29850765466690066,3.1724501609802247,0.4984036612510681,0.24363624036312104,0.3081560206413269,2.6165755367279053,0.6711091721057891,9.56,0.14332565427492858,-0.22445581346750257,-0.08189211845397937,0.1243786132335663,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",29,13.96,14.96
0.16542571932077407,0.3277217096090317,3.1438552951812744,0.47998391538858415,0.26109312415122987,0.33502674102783203,2.6793382358551026,0.6396866166591644,9.76,0.14435250987175682,-0.00011996626853943981,-0.02859486579895032,-0.01841974586248396,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",30,14.44,15.44
0.1865195631980896,0.36728086531162263,3.3366051483154298,0.32459254294633866,0.2758492296934128,0.34553015053272246,3.01513710975647,0.4611852502822876,9.24,0.14212558758727536,0.021093843877315527,0.19274985313415538,-0.1553913724422455,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",31,14.92,15.92
0.19318813681602479,0.3881003969907761,3.4544303798675537,0.24127000138163568,0.24604948878288269,0.3798257350921631,3.1676343631744386,0.3356452217698097,8.96,0.1425242661567511,0.006668573617935186,0.11782523155212399,-0.08332254156470298,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",32,15.4,16.4
1.0671177178621292,1.4988957118988038,3.315188503265381,0.30682152554392816,1.0824710601568222,1.2764456874132157,3.0926095771789552,0.39381652027368547,8.76,0.2221421915261734,0.8739295810461044,-0.1392418766021728,0.06555152416229248,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",33,15.88,16.88
1.8051490342617036,2.3339323735237123,3.1864186668395997,0.42281660467386245,1.876891718506813,2.1556051164865493,2.9856298065185545,0.5411781001091004,7.88,0.3327517604423754,0.7380313163995744,-0.12876983642578121,0.11599507912993429,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",34,16.36,17.36
1.4969738721847534,1.8190283155441285,3.075945806503296,0.5145738738775253,1.6498310279846191,1.9072148942947387,2.8957212162017822,0.6297415506839752,7.68,0.345773966123064,-0.30817516207695017,-0.11047286033630366,0.09175726920366284,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",35,16.84,17.84
0.9599798774719238,1.2416316866874695,3.171721897125244,0.45327304989099504,1.098324842453003,1.2860594129562377,3.0524715423583983,0.5320358464121818,8.64,0.3228092249184607,-0.5369939947128296,0.09577609062194803,-0.06130082398653025,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",36,17.32,18.32
0.747076997756958,1.2845062255859374,3.4053278827667235,0.2132098489999771,0.9300590133666993,1.3091606211662292,3.2684856128692625,0.25629259899258616,9.6,0.33661370129723694,-0.2129028797149658,0.23360598564147939,-0.24006320089101793,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",37,17.8,18.8
0.75692209482193,1.4397299194335937,3.6311851596832274,0.08601896032691002,0.9419904160499573,1.510612096786499,3.4409185600280763,0.14035516038537024,9.92,0.4122789087264402,0.009845097064971942,0.22585727691650392,-0.1271908886730671,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",38,18.28,19.28
0.5770095407962799,1.0406319630146026,3.778588228225708,0.16163138985633851,0.6780195379257202,1.0516306853294373,3.571212568283081,0.29119116455316546,9.12,0.438422250646341,-0.1799125540256501,0.14740306854248075,0.0756124295294285,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",39,18.76,19.76
0.3851997792720795,0.6287736940383911,3.6555770301818846,0.32654097557067874,0.4142275905609131,0.5286476171016693,3.543769845962524,0.412552125453949,8.72,0.3883268481313033,-0.19180976152420037,-0.12301119804382354,0.16490958571434022,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",40,19.24,20.24
0.31643516540527344,0.4676556146144867,3.4990556049346924,0.4137299942970276,0.3459924829006195,0.4215834653377533,3.4561790466308593,0.3902688339352608,8.76,0.3489859635889059,-0.06876461386680605,-0.15652142524719226,0.08718901872634888,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",41,19.72,20.72
0.2596830457448959,0.3634169149398804,3.548880214691162,0.3794969320297241,0.29525142669677734,0.37149451732635497,3.4888495635986327,0.3754760709404945,8.56,0.3301469005140713,-0.05675211966037752,0.04982460975646985,-0.03423306226730349,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",42,20.2,21.2
0.25563245713710786,0.36941595911979674,3.409761724472046,0.5002856206893921,0.2932079672813416,0.3749465012550354,3.2553343105316164,0.551543402671814,8.24,0.29636441611496933,-0.004050588607788064,-0.13911849021911626,0.12078868865966796,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",43,20.68,21.68
0.2368929171562195,0.36664940774440763,3.3731533813476564,0.5452361881732941,0.2699145036935806,0.3459429866075516,3.1783234310150146,0.6254376929998398,8.4,0.28142583509357055,-0.01873953998088837,-0.03660834312438954,0.044950567483902026,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",44,21.16,22.16
0.25394518435001373,0.4190809398889542,3.620820875167847,0.36624230980873107,0.2974803465604782,0.3990017515420914,3.4974786281585692,0.4233042776584625,9.0,0.289477220750169,0.01705226719379424,0.24766749382019038,-0.17899387836456304,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",45,21.64,22.64
0.32509142279624936,0.5882330977916718,3.758711977005005,0.23830907106399535,0.39028279662132265,0.5635816204547882,3.731291799545288,0.21557537853717804,10.0,0.3100324625080714,0.07114623844623563,0.13789110183715803,-0.12793323874473572,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",46,22.12,23.12
0.3667322182655334,0.6738643050193787,3.7284385776519775,0.24284688711166383,0.4722016978263855,0.6846667993068695,3.728713617324829,0.1987443286180496,11.52,0.3409268672680592,0.041640795469284064,-0.030273399353027308,0.00453781604766848,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",47,22.6,23.6
0.42989585995674134,0.723004766702652,3.4879249858856203,0.42465016186237337,0.5792067551612854,0.776184720993042,3.421321306228638,0.41702414214611055,12.44,0.3568716055739501,0.06316364169120792,-0.24051359176635723,0.18180327475070954,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",48,23.08,24.08
0.498953275680542,0.8966598844528199,3.2404367446899416,0.6100988399982452,0.6578881311416626,0.9393269789218902,3.125217580795288,0.6267048418521881,11.76,0.3474919594902569,0.06905741572380064,-0.2474882411956787,0.18544867813587185,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",49,23.56,24.56
0.4658313310146332,0.8674820446968079,3.3112765979766845,0.566766539812088,0.6223558592796326,0.9137925350666046,3.217866268157959,0.5829304993152619,10.2,0.3056438998020389,-0.03312194466590879,0.07083985328674292,-0.04333230018615719,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",50,24.04,25.04
0.43403604388237,0.8092195928096771,3.350026235580444,0.5475682365894318,0.5931559693813324,0.8385974264144898,3.245146541595459,0.5724509024620056,10.12,0.27140806642670223,-0.031795287132263206,0.03874963760375971,-0.019198303222656254,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",51,24.52,25.52
0.45550099670886995,0.8311342561244964,3.1913035202026365,0.634631325006485,0.5857614469528198,0.8015274596214295,2.9528385543823243,0.7128382992744445,11.12,0.2668398664249865,0.02146495282649996,-0.1587227153778077,0.08706308841705324,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",52,25.0,26.0
0.49466130197048186,0.9445176100730897,3.0327678871154786,0.6811674153804779,0.6753513383865356,0.9290315163135529,2.8362290382385256,0.7417848777770996,11.32,0.2768429270062016,0.039160305261611905,-0.1585356330871579,0.04653609037399287,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",53,25.48,26.48
0.47614027202129366,0.8306335532665252,3.05493540763855,0.6776024162769317,0.6423744702339172,0.8598780417442322,2.9398569583892824,0.7056029212474823,11.72,0.30393696074871845,-0.018521029949188195,0.02216752052307136,-0.0035649991035461293,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",54,25.96,26.96
0.4638467192649841,0.7005784010887146,3.1506677532196044,0.6642137467861176,0.5255395758152008,0.6590147423744201,2.978727922439575,0.7016052401065827,12.08,0.31711374065913983,-0.012293552756309556,0.09573234558105437,-0.013388669490814187,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",55,26.44,27.44
0.4375875508785248,0.7269687604904175,3.203194522857666,0.6449662446975708,0.47587185382843017,0.6190559995174408,3.087423858642578,0.6612901282310486,10.68,0.2880077361668613,-0.02625916838645931,0.05252676963806158,-0.019247502088546753,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",56,26.92,27.92
0.38722978115081785,0.6441964268684387,3.35573203086853,0.5823697972297669,0.42027477025985716,0.5547711288928986,3.2883347606658937,0.5896261847019195,9.04,0.26125870153163133,-0.05035776972770695,0.1525375080108642,-0.0625964474678039,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",57,27.4,28.4
0.3410719406604767,0.5395068061351777,3.315670566558838,0.5855013012886048,0.3876364755630493,0.4932182955741882,3.1915510177612303,0.6168060457706451,9.04,0.2558720369337809,-0.04615784049034116,-0.04006146430969215,0.003131504058837886,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",58,27.88,28.88
0.30665676176548007,0.49351819515228273,3.2423536205291748,0.6145865035057068,0.3547631394863129,0.4445817422866821,3.045511131286621,0.6763666892051696,10.24,0.2623162038908066,-0.03441517889499662,-0.07331694602966321,0.02908520221710198,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",59,28.36,29.36
0.2999751710891724,0.5363976085186004,3.3658408546447753,0.5296364998817444,0.35370736122131347,0.461875422000885,3.2264074516296386,0.5626089984178543,10.52,0.2632480446578813,-0.0066815906763076915,0.12348723411560059,-0.08495000362396232,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",60,28.84,29.84
0.2962609243392944,0.48734406113624573,3.47862096786499,0.42999791622161865,0.34588938117027285,0.44242399096488955,3.4592672538757325,0.407238030731678,10.0,0.2536115061072857,-0.0037142467498779697,0.11278011322021486,-0.09963858366012579,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",61,29.32,30.32
0.26533059775829315,0.3708952909708023,3.5132367324829104,0.3957249391078949,0.2953666758537292,0.3559923255443573,3.4456035900115967,0.3934591642022133,9.32,0.2379038882443772,-0.030930326581001255,0.03461576461792015,-0.034272977113723735,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",62,29.8,30.8
0.2634772253036499,0.3954807484149933,3.6209908866882325,0.2976294305920601,0.2937535947561264,0.39095900774002074,3.4733042907714844,0.35689004242420197,9.76,0.24538683555631594,-0.0018533724546432317,0.1077541542053222,-0.09809550851583482,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",63,30.28,31.28
0.2870067757368088,0.4465003722906113,3.6197888469696045,0.22379176557064057,0.32533287942409517,0.4365256726741791,3.4491515159606934,0.29324657320976255,10.28,0.25546252220387106,0.023529550433158852,-0.0012020397186280896,-0.07383766502141953,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",64,30.76,31.76
0.32940392911434174,0.49076993107795713,3.6087063694000245,0.18680252656340599,0.37420035660266876,0.46829840064048767,3.429468755722046,0.23089404240250588,10.68,0.2661174822686964,0.04239715337753297,-0.011082477569579918,-0.03698923900723458,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",65,31.24,32.24
0.3574620521068573,0.5391706132888794,3.64733696937561,0.19648285284638406,0.42528255105018614,0.5423342669010163,3.499339542388916,0.22067150384187698,11.48,0.28176300221188905,0.028058122992515533,0.0386305999755856,0.009680326282978075,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",66,31.72,32.72
0.31607925236225126,0.513334927558899,3.651371555328369,0.20559364512562753,0.40595355987548826,0.5460988867282868,3.5466872310638426,0.2396404367685318,11.56,0.276431985812518,-0.041382799744606014,0.004034585952759073,0.009110792279243468,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",67,32.2,33.2
0.2692388415336609,0.5106722724437713,3.6682467555999754,0.16695586018264294,0.34247696995735166,0.5271799898147583,3.471316194534302,0.22305243730545044,11.72,0.266847603165523,-0.04684041082859036,0.01687520027160616,-0.03863778494298459,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",68,32.68,33.68
0.26150428533554076,0.48129740297794343,3.671834125518799,0.16981110252439977,0.3050660592317581,0.4552909475564957,3.4175877666473387,0.24154832392930983,12.2,0.27278534889084477,-0.007734556198120135,0.0035873699188235797,0.002855242341756825,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",69,33.16,34.16
0.28577398478984833,0.4496958547830582,3.6902676010131836,0.2055960812792182,0.3174087476730347,0.3875385707616806,3.4264161682128904,0.2779396905004978,11.8,0.28343579506473426,0.02426969945430757,0.018433475494384677,0.035784978754818425,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",70,33.64,34.64
0.3458037430047989,0.521783858537674,3.6998002433776858,0.19677403297275306,0.39764129757881167,0.47964685440063476,3.455023031234741,0.2541597767174244,11.16,0.29538024186434386,0.060029758214950546,0.00953264236450213,-0.00882204830646513,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",71,34.12,35.12
0.3429041188955307,0.5142037677764892,3.632535276412964,0.2061537152528763,0.40516873240470885,0.5195607542991638,3.4703501415252687,0.25688604310154917,11.36,0.3213857062938705,-0.002899624109268195,-0.06726496696472184,0.00937968228012323,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",72,34.6,35.6
0.5725877976417542,1.006564701795578,3.648196887969971,0.21335410922765732,0.7549681854248047,1.077457045316696,3.5593953132629395,0.2588746064901352,11.64,0.35926037607783473,0.22968367874622347,0.01566161155700696,0.007200393974781033,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",73,35.08,36.08
0.763898742198944,1.3190079641342163,3.7378349018096926,0.2082188042998314,0.9984228420257568,1.429077286720276,3.7063023376464845,0.23594907641410828,11.64,0.3909030832457285,0.1913109445571899,0.0896380138397217,-0.005135304927825934,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",74,35.56,36.56
0.6692550897598266,1.0719520688056945,3.721933374404907,0.17876782462000848,0.792174174785614,1.0858631229400635,3.6800715827941897,0.19407941989600658,10.2,0.3619039590182972,-0.09464365243911743,-0.015901527404785565,-0.02945097967982291,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",75,36.04,37.04
0.7575975799560547,1.1635023140907288,3.732294826507568,0.12912070468068124,0.8841245532035827,1.1682246017456055,3.6628976345062254,0.16210446693003178,8.76,0.33756583554039415,0.08834249019622809,0.01036145210266115,-0.049647119939327244,train,"data/dataset/train/People Walking Free Stock Footage, Royalty-Free No Copyright Content_YzcawvDGe4Y.mp4",76,36.52,37.52
